timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
231,17.23974802067407,3,3,2,0.4,0.7,224,3072.0,4096.0,32.0,10.0,64.0,0,0,1,0,lz4
232,17.335451933443103,3,3,2,0.4,0.7,224,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
233,17.335451933443103,3,3,2,0.4,0.7,224,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
234,17.335451933443103,3,3,2,0.4,0.7,224,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
235,17.335451933443103,3,3,2,0.4,0.7,224,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
236,17.332037581591255,3,3,2,0.4,0.7,256,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
237,17.368510856862788,3,3,3,0.4,0.7,256,3072.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
238,17.31991844594144,3,3,3,0.4,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
239,17.31991844594144,3,3,3,0.4,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
240,17.684962067677688,3,3,3,0.3,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
241,17.684962067677688,3,3,3,0.3,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
242,17.31991844594144,3,3,3,0.4,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
243,17.31991844594144,3,3,3,0.4,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
244,17.319918445941436,3,3,3,0.4,0.7,256,2048.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
245,17.319918445941443,3,3,3,0.4,0.7,256,1024.0,3072.0,32.0,10.0,64.0,0,0,1,0,lz4
246,17.31991844594144,3,3,3,0.4,0.7,256,1024.0,3072.0,32.0,8.0,64.0,0,0,1,0,lz4
247,17.270031697761638,3,3,3,0.5,0.7,256,1024.0,3072.0,32.0,8.0,64.0,0,0,1,0,lz4
248,17.293762422335416,3,3,3,0.5,0.7,256,1024.0,3072.0,32.0,8.0,64.0,0,0,1,1,lz4
249,17.539429065067683,3,3,3,0.5,0.7,256,1024.0,3072.0,32.0,8.0,64.0,1,0,1,1,lz4
250,17.475034602046136,3,3,3,0.5,0.7,256,1024.0,3072.0,32.0,8.0,72.0,1,0,1,1,lz4
251,18.567222765503384,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
252,18.567222765503388,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
253,18.567222765503388,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
254,18.567222765503388,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
255,18.540055749032206,2,3,3,0.6,0.6,224,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
256,18.53907434174351,2,3,3,0.6,0.6,224,3072.0,3072.0,80.0,16.0,72.0,1,1,0,1,snappy
257,18.57930560008136,2,3,3,0.6,0.6,224,3072.0,3072.0,64.0,16.0,72.0,1,1,0,1,snappy
258,18.57930560008136,2,3,3,0.6,0.6,224,3072.0,3072.0,64.0,16.0,72.0,1,1,0,1,snappy
259,18.58819897246258,2,3,3,0.6,0.6,224,3072.0,2048.0,64.0,16.0,72.0,1,1,0,1,snappy
260,18.615492862086334,2,3,3,0.6,0.6,224,3072.0,2048.0,48.0,16.0,72.0,1,1,0,1,snappy
261,18.639798642943852,2,3,3,0.6,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
262,18.669595803447958,2,3,3,0.6,0.6,192,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
263,18.696671097392695,2,3,3,0.6,0.6,192,3072.0,2048.0,48.0,18.0,72.0,1,1,1,1,snappy
264,18.66959580344796,2,3,3,0.6,0.6,192,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
265,18.643872993336256,2,3,3,0.7,0.6,192,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
266,18.61407583283216,2,3,3,0.7,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
267,18.469641804788356,2,2,3,0.7,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
268,18.614075832832153,2,3,3,0.7,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,0,1,snappy
269,18.64115112677689,2,3,3,0.7,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,1,1,snappy
270,18.635956902790998,2,3,3,0.7,0.6,224,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
271,18.68664234517783,2,3,3,0.7,0.6,256,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
272,18.718124813211343,2,3,2,0.7,0.6,256,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
273,18.718124813211343,2,3,2,0.8,0.6,256,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
274,17.57187849663761,3,3,2,0.8,0.6,256,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
275,17.57187849663761,3,3,2,0.8,0.6,256,3072.0,2048.0,48.0,18.0,72.0,1,1,1,0,snappy
276,17.554008113240144,3,3,2,0.8,0.6,256,3072.0,2048.0,64.0,18.0,72.0,1,1,1,0,snappy
277,17.538417523313093,3,3,2,0.8,0.6,256,3072.0,3072.0,64.0,18.0,72.0,1,1,1,0,snappy
278,17.574279305024184,3,3,2,0.8,0.6,256,3072.0,3072.0,64.0,18.0,64.0,1,1,1,0,snappy
279,17.565552309732947,3,3,2,0.8,0.6,256,3072.0,3072.0,64.0,18.0,64.0,1,1,1,0,lz4
280,17.528412474610814,3,3,2,0.8,0.6,256,2048.0,3072.0,64.0,18.0,64.0,1,1,1,0,lz4
281,17.526009781547707,3,3,2,0.8,0.6,256,2048.0,3072.0,64.0,18.0,64.0,1,1,0,0,lz4
282,17.528412474610814,3,3,2,0.8,0.6,256,2048.0,3072.0,64.0,18.0,64.0,1,1,1,0,lz4
283,17.528412474610814,3,3,2,0.8,0.6,256,2048.0,3072.0,64.0,18.0,64.0,1,1,1,0,lz4
284,17.528412474610814,3,3,2,0.8,0.6,256,2048.0,3072.0,64.0,16.0,64.0,1,1,1,0,lz4
285,17.482548354240443,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,0,lz4
286,17.480145661177332,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,0,0,lz4
287,17.54757220890944,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,0,0,snappy
288,17.54757220890944,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,0,0,snappy
289,17.54757220890944,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,0,0,snappy
290,17.549974901972547,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,0,snappy
291,17.549974901972547,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,0,snappy
292,17.549974901972547,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,0,snappy
293,17.482548354240446,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,0,lz4
294,17.48512970344679,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
295,17.48512970344679,3,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
296,18.656686729804797,2,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
297,18.656686729804793,2,3,2,0.8,0.6,256,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
298,18.592642608031507,2,3,2,0.8,0.6,224,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
299,18.5926426080315,2,3,2,0.8,0.6,224,2048.0,3072.0,80.0,16.0,64.0,1,1,1,1,lz4
300,18.664597182572194,2,3,2,0.8,0.6,224,2048.0,3072.0,80.0,16.0,64.0,1,0,1,1,lz4
301,18.599338504406976,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
302,18.59933850440697,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
303,18.598357097118278,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,16.0,72.0,1,1,1,1,snappy
304,18.585755842341673,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,16.0,72.0,1,1,1,1,snappy
305,18.585755842341673,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,16.0,72.0,1,1,1,1,snappy
306,18.61006162319919,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,18.0,72.0,1,1,1,1,snappy
307,18.611603962264446,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,20.0,72.0,1,1,1,1,snappy
308,18.603363618349103,2,3,4,0.6,0.6,192,3072.0,4096.0,80.0,20.0,72.0,1,1,1,1,snappy
309,18.603363618349103,2,3,4,0.6,0.6,192,3072.0,4096.0,80.0,20.0,72.0,1,1,1,1,snappy
310,18.587433655275916,2,3,4,0.6,0.6,192,3072.0,4096.0,80.0,20.0,80.0,1,1,1,1,snappy
311,18.587433655275913,2,3,4,0.6,0.6,192,3072.0,4096.0,80.0,20.0,80.0,1,1,1,1,snappy
312,18.595673999191256,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,20.0,80.0,1,1,1,1,snappy
313,18.568306294532235,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,20.0,80.0,0,1,1,1,snappy
314,18.56830629453223,2,3,3,0.6,0.6,192,3072.0,4096.0,96.0,20.0,80.0,0,1,1,1,snappy
315,18.580907549308833,2,3,3,0.6,0.6,192,3072.0,3072.0,96.0,20.0,80.0,0,1,1,1,snappy
316,18.55326092332679,2,3,3,0.5,0.6,192,3072.0,3072.0,96.0,20.0,80.0,0,1,1,1,snappy
317,24.020229605046456,1,3,3,0.5,0.6,192,3072.0,3072.0,96.0,20.0,80.0,0,1,1,1,snappy
318,23.9278307836518,1,3,4,0.5,0.6,192,3072.0,3072.0,96.0,20.0,80.0,0,1,1,1,snappy
319,23.927830783651803,1,3,4,0.5,0.6,160,3072.0,3072.0,96.0,20.0,80.0,0,1,1,1,snappy
320,23.927830783651803,1,3,4,0.5,0.6,160,3072.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
321,25.481456861667446,1,3,4,0.5,0.6,160,4096.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
322,18.575123111896964,2,3,4,0.5,0.6,160,4096.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
323,18.575123111896964,2,3,4,0.5,0.6,160,4096.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
324,18.575123111896964,2,3,4,0.5,0.6,160,4096.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
325,18.609298309307583,2,3,4,0.6,0.6,160,4096.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
326,19.02645379078264,2,3,4,0.6,0.6,160,5120.0,3072.0,80.0,20.0,80.0,0,1,1,1,snappy
327,19.03096717812832,2,3,4,0.6,0.6,160,5120.0,3072.0,80.0,20.0,80.0,0,1,1,1,lz4
328,19.04204528934966,2,3,4,0.6,0.6,160,5120.0,3072.0,80.0,20.0,72.0,0,1,1,1,lz4
329,19.04204528934966,2,3,4,0.6,0.7,160,5120.0,3072.0,80.0,20.0,72.0,0,1,1,1,lz4
330,19.04204528934966,2,3,4,0.6,0.7,160,5120.0,3072.0,80.0,20.0,72.0,0,1,1,1,lz4
331,19.04823900811803,2,3,4,0.6,0.7,160,5120.0,3072.0,80.0,20.0,72.0,1,1,1,1,lz4
332,19.04823900811803,2,3,4,0.6,0.7,160,5120.0,3072.0,80.0,20.0,72.0,1,1,1,1,lz4
333,19.062418857358292,2,3,4,0.6,0.7,160,5120.0,3072.0,64.0,20.0,72.0,1,1,1,1,lz4
334,18.696195671224217,2,3,4,0.6,0.7,160,4096.0,3072.0,64.0,20.0,72.0,1,1,1,1,lz4
335,18.6971823084296,2,3,4,0.6,0.7,192,4096.0,3072.0,64.0,20.0,72.0,1,1,1,1,lz4
336,18.669535682447552,2,3,4,0.5,0.7,192,4096.0,3072.0,64.0,20.0,72.0,1,1,1,1,lz4
337,18.75577480108998,2,3,4,0.5,0.7,192,4096.0,3072.0,64.0,20.0,72.0,1,0,1,1,lz4
338,18.755774801089977,2,3,4,0.5,0.7,192,4096.0,3072.0,64.0,20.0,72.0,1,0,1,1,lz4
339,18.79032605670165,2,3,4,0.6,0.7,192,4096.0,3072.0,64.0,20.0,72.0,1,0,1,1,lz4
340,18.756102790230468,2,3,4,0.6,0.7,224,4096.0,3072.0,64.0,20.0,72.0,1,0,1,1,lz4
341,19.076612155257667,2,3,4,0.6,0.7,224,5120.0,3072.0,64.0,20.0,72.0,1,0,1,1,lz4
342,19.088938897715316,2,3,4,0.6,0.7,224,5120.0,3072.0,48.0,20.0,72.0,1,0,1,1,lz4
343,19.088938897715316,2,3,4,0.6,0.7,224,5120.0,3072.0,48.0,20.0,72.0,1,0,1,1,lz4
344,19.103759295643005,2,3,3,0.6,0.7,224,5120.0,3072.0,48.0,20.0,72.0,1,0,1,1,lz4
345,19.09880515561508,2,3,3,0.6,0.7,224,5120.0,3072.0,48.0,20.0,80.0,1,0,1,1,lz4
346,19.094291768269404,2,3,3,0.6,0.7,224,5120.0,3072.0,48.0,20.0,80.0,1,0,1,1,snappy
347,19.108274685737733,2,3,3,0.6,0.7,192,5120.0,3072.0,48.0,20.0,80.0,1,0,1,1,snappy
348,19.108274685737737,2,3,3,0.6,0.6,192,5120.0,3072.0,48.0,20.0,80.0,1,0,1,1,snappy
349,19.095947943280088,2,3,3,0.6,0.6,192,5120.0,3072.0,64.0,20.0,80.0,1,0,1,1,snappy
350,19.073854932644892,2,3,3,0.6,0.6,192,5120.0,3072.0,64.0,20.0,80.0,1,1,1,1,snappy
351,18.599338504406973,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
352,18.6044753400636,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,lz4
353,18.625577375630915,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,64.0,1,1,1,1,lz4
354,18.6044753400636,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,lz4
355,18.603322562285825,2,3,4,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,lz4
356,18.63697376661133,2,3,4,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,1,1,1,lz4
357,18.62437251183473,2,3,4,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,1,1,1,lz4
358,18.62437251183473,2,3,4,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,1,1,1,lz4
359,17.424106444600447,3,3,4,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,1,1,1,lz4
360,17.45146465409928,3,2,4,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,1,1,1,lz4
361,17.46008378990175,3,2,4,0.6,0.6,192,3072.0,4096.0,64.0,12.0,72.0,1,1,1,1,lz4
362,17.42722750941526,3,3,4,0.6,0.6,192,3072.0,4096.0,64.0,12.0,72.0,1,1,1,1,lz4
363,17.246511963709903,3,3,4,0.6,0.6,192,3072.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
364,17.246511963709903,3,3,4,0.6,0.6,192,3072.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
365,17.184680745490187,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
366,17.18468074549019,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
367,17.184680745490184,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
368,17.18055067494345,3,3,4,0.6,0.6,224,2048.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
369,17.184680745490187,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,1,1,lz4
370,17.173737291310623,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,0,1,lz4
371,17.173737291310623,3,3,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,0,1,lz4
372,17.210958891662433,3,2,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,0,1,lz4
373,17.210958891662433,3,2,4,0.6,0.6,192,2048.0,4096.0,64.0,12.0,72.0,0,1,0,1,lz4
374,17.210958891662433,3,2,4,0.6,0.6,192,2048.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
375,17.221902345841997,3,2,4,0.6,0.6,192,2048.0,4096.0,80.0,12.0,72.0,0,1,1,1,lz4
376,17.19917414240963,3,2,4,0.7,0.6,192,2048.0,4096.0,80.0,12.0,72.0,0,1,1,1,lz4
377,17.199174142409625,3,2,4,0.7,0.6,224,2048.0,4096.0,80.0,12.0,72.0,0,1,1,1,lz4
378,17.199174142409625,3,2,4,0.7,0.5,224,2048.0,4096.0,80.0,12.0,72.0,0,1,1,1,lz4
379,17.316705660829175,3,2,4,0.7,0.5,224,2048.0,3072.0,80.0,12.0,72.0,0,1,1,1,lz4
380,17.316705660829175,3,2,4,0.7,0.5,224,2048.0,3072.0,80.0,12.0,72.0,0,1,1,1,lz4
381,18.39014645338693,2,2,4,0.7,0.5,224,2048.0,3072.0,80.0,12.0,72.0,0,1,1,1,lz4
382,18.39014645338693,2,2,4,0.7,0.5,224,2048.0,3072.0,80.0,12.0,72.0,0,1,1,1,lz4
383,18.380558040321088,2,2,4,0.7,0.5,224,2048.0,3072.0,80.0,12.0,72.0,0,1,1,0,lz4
384,18.3897892084842,2,2,4,0.7,0.5,224,2048.0,2048.0,80.0,12.0,72.0,0,1,1,0,lz4
385,18.42901514274798,2,2,4,0.7,0.5,224,2048.0,2048.0,64.0,12.0,72.0,0,1,1,0,lz4
386,18.40993444389436,2,2,4,0.7,0.5,224,2048.0,2048.0,64.0,14.0,72.0,0,1,1,0,lz4
387,18.40993444389436,2,2,4,0.7,0.5,224,2048.0,2048.0,64.0,14.0,72.0,0,1,1,0,lz4
388,18.429420336384073,2,2,4,0.7,0.5,224,2048.0,2048.0,64.0,14.0,64.0,0,1,1,0,lz4
389,18.44146200628824,2,2,4,0.7,0.5,224,1024.0,2048.0,64.0,14.0,64.0,0,1,1,0,lz4
390,18.441462006288244,2,2,4,0.8,0.5,224,1024.0,2048.0,64.0,14.0,64.0,0,1,1,0,lz4
391,18.433392272491947,2,2,4,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
392,18.433392272491947,2,2,4,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
393,18.441125104282076,2,2,3,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
394,18.441125104282072,2,2,3,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
395,18.433392272491947,2,2,4,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
396,23.974680788299107,1,2,4,0.8,0.5,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
397,23.97468078829911,1,2,4,0.8,0.4,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
398,24.067079609693764,1,2,3,0.8,0.4,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
399,24.067079609693753,1,2,3,0.8,0.3,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
400,23.97468078829911,1,2,4,0.8,0.3,224,1024.0,2048.0,64.0,16.0,64.0,0,1,1,0,lz4
401,18.567222765503388,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
402,23.882360924048957,1,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
403,23.836226201826744,1,3,3,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,1,0,1,snappy
404,18.607454023841242,2,3,3,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,1,0,1,snappy
405,18.63956976274483,2,3,3,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
406,18.738174655196776,2,3,3,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,0,1,1,snappy
407,18.721428360737633,2,3,3,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,0,1,1,snappy
408,18.721428360737633,2,3,3,0.6,0.7,192,3072.0,4096.0,64.0,14.0,72.0,1,0,1,1,snappy
409,18.687205094266446,2,3,3,0.6,0.7,224,3072.0,4096.0,64.0,14.0,72.0,1,0,1,1,snappy
410,18.65983738960742,2,3,3,0.6,0.7,224,3072.0,4096.0,64.0,14.0,72.0,0,0,1,1,snappy
411,18.60301237024664,2,3,3,0.6,0.7,224,3072.0,4096.0,80.0,14.0,72.0,0,0,1,1,snappy
412,18.60301237024664,2,3,3,0.6,0.7,224,3072.0,4096.0,80.0,14.0,72.0,0,0,1,1,snappy
413,18.61975866470578,2,3,3,0.6,0.7,224,3072.0,3072.0,80.0,14.0,72.0,0,0,1,1,snappy
414,17.277262986641144,3,3,3,0.6,0.7,224,3072.0,3072.0,80.0,14.0,72.0,0,0,1,1,snappy
415,17.259882092201227,3,3,3,0.6,0.7,224,3072.0,3072.0,80.0,16.0,72.0,0,0,1,1,snappy
416,17.16581180614499,3,3,3,0.6,0.7,224,3072.0,4096.0,80.0,16.0,72.0,0,0,1,1,snappy
417,17.16581180614499,3,3,3,0.6,0.7,224,3072.0,4096.0,80.0,16.0,72.0,0,0,1,1,snappy
418,17.16581180614499,3,3,3,0.6,0.7,224,3072.0,4096.0,80.0,18.0,72.0,0,0,1,1,snappy
419,17.15854247927844,3,3,3,0.6,0.7,224,3072.0,4096.0,80.0,18.0,80.0,0,0,1,1,snappy
420,17.162709917550046,3,3,3,0.5,0.7,224,3072.0,4096.0,80.0,18.0,80.0,0,0,1,1,snappy
421,17.169191509260802,3,3,3,0.5,0.7,192,3072.0,4096.0,80.0,18.0,80.0,0,0,1,1,snappy
422,17.17646083612735,3,3,3,0.5,0.7,192,3072.0,4096.0,80.0,18.0,72.0,0,0,1,1,snappy
423,17.306203610776606,3,3,3,0.5,0.7,192,3072.0,4096.0,80.0,18.0,72.0,1,0,1,1,snappy
424,17.429957799684107,3,3,3,0.5,0.7,192,3072.0,3072.0,80.0,18.0,72.0,1,0,1,1,snappy
425,17.429957799684104,3,3,3,0.5,0.7,192,3072.0,3072.0,80.0,18.0,72.0,1,0,1,1,snappy
426,17.429957799684104,3,3,3,0.5,0.7,192,3072.0,3072.0,80.0,18.0,72.0,1,0,1,1,snappy
427,17.45496153645659,3,3,3,0.5,0.7,192,3072.0,3072.0,64.0,18.0,72.0,1,0,1,1,snappy
428,17.454961536456587,3,3,3,0.5,0.7,192,3072.0,3072.0,64.0,18.0,72.0,1,0,1,1,snappy
429,17.458879718775815,3,3,3,0.5,0.7,192,3072.0,3072.0,64.0,18.0,72.0,1,1,1,1,snappy
430,17.475822341854894,3,2,3,0.5,0.7,192,3072.0,3072.0,64.0,18.0,72.0,1,1,1,1,snappy
431,17.518028139349582,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,72.0,1,1,1,1,snappy
432,17.553984711455456,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,1,1,snappy
433,17.55398471145546,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,1,1,snappy
434,17.549694752880082,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
435,17.549694752880082,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
436,17.549694752880082,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
437,17.549694752880082,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
438,17.549694752880082,3,2,3,0.4,0.7,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
439,17.865274542808823,3,2,3,0.4,0.8,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
440,17.84833191972974,3,3,3,0.4,0.8,192,3072.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
441,17.878103826831598,3,3,3,0.4,0.8,192,4096.0,3072.0,64.0,18.0,64.0,1,1,0,1,snappy
442,17.8781038268316,3,3,3,0.4,0.8,192,4096.0,3072.0,64.0,16.0,64.0,1,1,0,1,snappy
443,17.84833191972974,3,3,3,0.4,0.8,192,3072.0,3072.0,64.0,16.0,64.0,1,1,0,1,snappy
444,17.945347651297556,3,3,3,0.4,0.8,192,3072.0,3072.0,64.0,14.0,64.0,1,1,0,1,snappy
445,17.965263197299905,3,3,3,0.4,0.8,192,3072.0,3072.0,48.0,14.0,64.0,1,1,0,1,snappy
446,17.6001495579644,3,3,3,0.4,0.7,192,3072.0,3072.0,48.0,14.0,64.0,1,1,0,1,snappy
447,17.598047681381622,3,3,3,0.4,0.7,192,3072.0,3072.0,48.0,14.0,64.0,1,1,0,1,lz4
448,17.59159409904348,3,3,3,0.4,0.7,192,2048.0,3072.0,48.0,14.0,64.0,1,1,0,1,lz4
449,17.591594099043483,3,3,3,0.4,0.7,192,1024.0,3072.0,48.0,14.0,64.0,1,1,0,1,lz4
450,17.555322699866526,3,3,3,0.5,0.7,192,1024.0,3072.0,48.0,14.0,64.0,1,1,0,1,lz4
451,18.59933850440697,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
452,18.586196504296744,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
453,18.586196504296744,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
454,18.585215097008046,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,16.0,80.0,1,1,1,1,snappy
455,18.66199752473336,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,16.0,80.0,1,0,1,1,snappy
456,18.68249304652395,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,16.0,88.0,1,0,1,1,snappy
457,18.653751570002783,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,16.0,88.0,1,0,1,1,snappy
458,18.671592126340734,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,16.0,96.0,1,0,1,1,snappy
459,18.671592126340734,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,16.0,96.0,1,0,1,1,snappy
460,18.7003336028619,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,16.0,96.0,1,0,1,1,snappy
