timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
231,18.601475745413136,2,4,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,0,1,1,0,snappy
232,18.601475745413136,2,4,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,0,1,1,0,snappy
233,18.601475745413136,2,4,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,0,1,1,0,snappy
234,18.623649226086272,2,4,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
235,18.623649226086272,2,3,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
236,18.623649226086272,2,3,3,0.5,0.4,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
237,18.658313493930052,2,3,3,0.5,0.5,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
238,17.53729895883021,3,3,3,0.5,0.5,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
239,18.658313493930052,2,3,3,0.5,0.5,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
240,18.658313493930052,2,3,3,0.5,0.5,256,4096.0,3072.0,64.0,12.0,80.0,1,1,1,0,snappy
241,18.64571223915345,2,3,3,0.5,0.5,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
242,18.64571223915345,2,3,3,0.5,0.5,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
243,18.611047971309667,2,3,3,0.5,0.4,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
244,18.611047971309667,2,3,3,0.5,0.4,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
245,17.40782691249722,3,3,3,0.5,0.4,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
246,17.393903455707097,3,3,3,0.6,0.4,256,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
247,17.393903455707097,3,3,3,0.6,0.4,224,4096.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
248,17.349279433051038,3,3,3,0.6,0.4,224,3072.0,4096.0,64.0,12.0,80.0,1,1,1,0,snappy
249,17.34572007458543,3,3,3,0.6,0.4,224,3072.0,4096.0,64.0,12.0,80.0,1,0,1,0,snappy
250,17.316979752356218,3,3,2,0.6,0.4,224,3072.0,4096.0,64.0,12.0,80.0,1,0,1,0,snappy
251,17.541121262818667,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
252,17.605080560587517,3,3,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
253,17.617997876103786,3,3,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
254,17.617997876103786,3,3,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
255,17.617997876103786,3,3,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
256,17.608578436586257,3,3,3,0.6,0.6,160,4096.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
257,17.74906950092958,3,3,4,0.6,0.6,160,4096.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
258,17.74906950092958,3,3,4,0.6,0.6,160,4096.0,3072.0,96.0,14.0,80.0,1,1,0,1,snappy
259,17.740217280811734,3,3,4,0.6,0.6,160,4096.0,3072.0,96.0,14.0,72.0,1,1,0,1,snappy
260,17.852606027083464,3,3,4,0.6,0.6,128,4096.0,3072.0,96.0,14.0,72.0,1,1,0,1,snappy
261,17.792177972563394,3,3,4,0.6,0.6,128,4096.0,3072.0,96.0,16.0,72.0,1,1,0,1,snappy
262,17.798903620333835,3,2,4,0.6,0.6,128,4096.0,3072.0,96.0,16.0,72.0,1,1,0,1,snappy
263,17.79932183021038,3,2,4,0.7,0.6,128,4096.0,3072.0,96.0,16.0,72.0,1,1,0,1,snappy
264,17.792596182439944,3,3,4,0.7,0.6,128,4096.0,3072.0,96.0,16.0,72.0,1,1,0,1,snappy
265,17.85302423696001,3,3,4,0.7,0.6,128,4096.0,3072.0,96.0,14.0,72.0,1,1,0,1,snappy
266,17.73894914809568,3,3,4,0.7,0.6,160,4096.0,3072.0,96.0,14.0,72.0,1,1,0,1,snappy
267,17.752019094083337,3,3,4,0.7,0.6,160,4096.0,3072.0,96.0,12.0,72.0,1,1,0,1,snappy
268,17.761438533600867,3,3,4,0.7,0.6,160,5120.0,3072.0,96.0,12.0,72.0,1,1,0,1,snappy
269,17.76270666631692,3,3,4,0.6,0.6,160,5120.0,3072.0,96.0,12.0,72.0,1,1,0,1,snappy
270,17.761100104000633,3,3,4,0.6,0.6,160,5120.0,3072.0,112.0,12.0,72.0,1,1,0,1,snappy
271,17.772851334894224,3,3,4,0.6,0.6,160,5120.0,3072.0,128.0,12.0,72.0,1,1,0,1,snappy
272,17.628295175152477,3,3,3,0.6,0.6,160,5120.0,3072.0,128.0,12.0,72.0,1,1,0,1,snappy
273,19.04493675977481,2,3,3,0.6,0.6,160,5120.0,3072.0,128.0,12.0,72.0,1,1,0,1,snappy
274,19.021853460512343,2,3,3,0.5,0.6,160,5120.0,3072.0,128.0,12.0,72.0,1,1,0,1,snappy
275,19.033872333061364,2,3,2,0.5,0.6,160,5120.0,3072.0,128.0,12.0,72.0,1,1,0,1,snappy
276,19.033872333061364,2,3,2,0.5,0.6,160,5120.0,3072.0,112.0,12.0,72.0,1,1,0,1,snappy
277,19.02767861429299,2,3,2,0.5,0.6,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
278,19.02767861429299,2,4,2,0.5,0.6,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
279,19.002258435654753,2,4,2,0.5,0.6,128,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
280,19.002258435654753,2,4,2,0.5,0.6,128,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
281,19.02767861429299,2,4,2,0.5,0.6,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
282,19.02767861429299,2,4,2,0.5,0.6,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
283,19.02767861429299,2,4,2,0.5,0.7,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
284,17.366102936425634,3,4,2,0.5,0.7,160,5120.0,3072.0,112.0,12.0,72.0,0,1,0,1,snappy
285,17.354344590232216,3,4,2,0.5,0.7,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
286,17.354344590232216,3,4,2,0.5,0.7,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
287,17.354344590232216,3,4,1,0.5,0.7,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
288,17.354344590232216,3,4,1,0.5,0.7,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
289,17.36116268436802,3,4,1,0.6,0.7,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
290,17.36116268436802,3,4,1,0.6,0.6,160,5120.0,3072.0,112.0,14.0,72.0,0,1,0,1,snappy
291,17.341768619071175,3,4,1,0.6,0.6,160,5120.0,3072.0,112.0,14.0,72.0,0,0,0,1,snappy
292,17.3300072232011,3,4,1,0.6,0.6,160,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
293,17.3300072232011,3,4,1,0.6,0.5,160,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
294,17.30459704543519,3,4,1,0.6,0.5,192,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
295,17.298706109673425,3,4,1,0.6,0.4,192,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
296,17.19607405346861,3,4,1,0.6,0.4,192,5120.0,4096.0,112.0,14.0,72.0,0,0,0,0,snappy
297,17.19607405346861,3,4,2,0.6,0.4,192,5120.0,4096.0,112.0,14.0,72.0,0,0,0,0,snappy
298,17.298706109673425,3,4,2,0.6,0.4,192,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
299,17.29222451796267,3,4,2,0.6,0.4,224,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
300,17.29222451796267,3,3,2,0.6,0.4,224,5120.0,3072.0,112.0,14.0,72.0,0,0,0,0,snappy
301,17.378129549479503,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
302,17.430364012091225,3,3,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
303,17.430364012091225,3,4,3,0.6,0.6,160,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
304,17.412983117651304,3,4,3,0.6,0.6,160,5120.0,3072.0,80.0,16.0,72.0,0,1,1,1,snappy
305,17.41715055592291,3,4,3,0.5,0.6,160,5120.0,3072.0,80.0,16.0,72.0,0,1,1,1,snappy
306,17.42326606518217,3,4,3,0.5,0.6,160,5120.0,3072.0,64.0,16.0,72.0,0,1,1,1,snappy
307,17.4375180820696,3,4,3,0.5,0.6,160,5120.0,2048.0,64.0,16.0,72.0,0,1,1,1,snappy
308,17.4375180820696,3,4,3,0.5,0.6,160,5120.0,2048.0,64.0,16.0,72.0,0,1,1,1,snappy
309,19.114909561522957,2,4,3,0.5,0.6,160,5120.0,2048.0,64.0,16.0,72.0,0,1,1,1,snappy
310,19.10717672973283,2,4,4,0.5,0.6,160,5120.0,2048.0,64.0,16.0,72.0,0,1,1,1,snappy
311,19.12569719095885,2,4,4,0.5,0.6,160,5120.0,2048.0,48.0,16.0,72.0,0,1,1,1,snappy
312,19.12569719095885,2,4,4,0.5,0.6,160,5120.0,2048.0,48.0,16.0,72.0,0,1,1,1,snappy
313,19.12569719095885,2,3,4,0.5,0.6,160,5120.0,2048.0,48.0,16.0,72.0,0,1,1,1,snappy
314,19.12569719095885,2,3,4,0.5,0.6,160,5120.0,2048.0,48.0,16.0,72.0,0,1,1,1,snappy
315,19.12569719095885,2,3,4,0.5,0.6,160,5120.0,2048.0,48.0,16.0,72.0,0,1,1,1,snappy
316,19.12569719095885,2,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,0,1,1,1,snappy
317,19.12569719095885,2,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,0,1,1,1,snappy
318,17.59371859942133,3,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,0,1,1,1,snappy
319,17.762830156162973,3,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,1,1,1,1,snappy
320,17.765751571874322,3,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,1,1,1,0,snappy
321,17.765751571874322,3,3,4,0.5,0.6,160,5120.0,2048.0,32.0,16.0,72.0,1,1,1,0,snappy
322,17.882044716294207,3,3,4,0.5,0.6,128,5120.0,2048.0,32.0,16.0,72.0,1,1,1,0,snappy
323,17.882044716294207,3,3,4,0.5,0.6,128,5120.0,2048.0,32.0,16.0,72.0,1,1,1,0,snappy
324,17.85943872564134,3,3,4,0.5,0.6,128,5120.0,3072.0,32.0,16.0,72.0,1,1,1,0,snappy
325,17.85943872564134,3,3,4,0.5,0.6,128,5120.0,3072.0,32.0,16.0,72.0,1,1,1,0,snappy
326,17.85943872564134,3,3,4,0.5,0.6,128,5120.0,3072.0,32.0,16.0,72.0,1,1,1,0,snappy
327,17.85208416268886,3,3,4,0.5,0.6,128,5120.0,3072.0,32.0,16.0,72.0,1,1,0,0,snappy
328,17.70236583002902,3,3,4,0.5,0.6,128,5120.0,4096.0,32.0,16.0,72.0,1,1,0,0,snappy
329,17.70468329034648,3,3,4,0.5,0.6,128,5120.0,4096.0,32.0,16.0,72.0,1,1,0,1,snappy
330,16.171132200115,4,3,4,0.5,0.6,128,5120.0,4096.0,32.0,16.0,72.0,1,1,0,1,snappy
331,16.171132200115,4,3,4,0.5,0.6,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
332,16.171132200115,4,3,4,0.5,0.6,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
333,16.171132200115,4,3,4,0.5,0.6,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
334,16.18666932132712,4,3,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
335,16.18666932132712,4,3,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
336,16.18666932132712,4,4,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
337,16.18666932132712,4,4,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
338,16.18666932132712,4,4,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
339,16.18666932132712,4,4,4,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
340,16.02661154740737,4,4,3,0.5,0.7,128,5120.0,4096.0,48.0,16.0,72.0,1,1,0,1,snappy
341,16.01858160913576,4,4,3,0.5,0.7,128,5120.0,4096.0,48.0,18.0,72.0,1,1,0,1,snappy
342,15.975200155712642,4,4,2,0.5,0.7,128,5120.0,4096.0,48.0,18.0,72.0,1,1,0,1,snappy
343,15.975200155712642,4,4,2,0.5,0.7,128,5120.0,4096.0,48.0,18.0,72.0,1,1,0,1,snappy
344,15.975200155712642,4,4,2,0.5,0.7,160,5120.0,4096.0,48.0,18.0,72.0,1,1,0,1,snappy
345,15.978608665412821,4,4,2,0.5,0.7,160,5120.0,4096.0,48.0,18.0,80.0,1,1,0,1,snappy
346,15.978608665412821,4,4,2,0.5,0.7,160,5120.0,4096.0,32.0,18.0,80.0,1,1,0,1,snappy
347,15.9630715442007,4,4,2,0.5,0.6,160,5120.0,4096.0,32.0,18.0,80.0,1,1,0,1,snappy
348,15.958213133706872,4,4,2,0.5,0.6,160,4096.0,4096.0,32.0,18.0,80.0,1,1,0,1,snappy
349,15.958213133706872,4,4,1,0.5,0.6,160,4096.0,4096.0,32.0,18.0,80.0,1,1,0,1,snappy
350,15.958213133706872,4,4,1,0.5,0.6,160,4096.0,4096.0,32.0,18.0,80.0,1,1,0,1,snappy
351,17.378129549479503,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
352,17.366368153609432,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,0,snappy
353,17.378129549479503,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
354,17.378129549479503,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
355,17.405327957206037,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
356,17.312103537282127,3,3,3,0.6,0.5,192,5120.0,4096.0,80.0,14.0,64.0,0,1,1,1,snappy
357,17.405327957206037,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
358,19.032786124787368,2,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
359,19.032786124787368,2,4,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
360,19.032786124787368,2,4,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
361,19.71899673911517,2,4,3,0.6,0.5,192,6144.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
362,19.71899673911517,2,4,3,0.6,0.5,192,6144.0,3072.0,80.0,16.0,64.0,0,1,1,1,snappy
363,19.705982271522576,2,4,3,0.6,0.5,192,6144.0,4096.0,80.0,16.0,64.0,0,1,1,1,snappy
364,19.705982271522576,2,4,3,0.7,0.5,192,6144.0,4096.0,80.0,16.0,64.0,0,1,1,1,snappy
365,19.705982271522576,2,4,3,0.7,0.5,192,6144.0,4096.0,96.0,16.0,64.0,0,1,1,1,snappy
366,19.702279133662497,2,4,3,0.7,0.5,192,6144.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
367,19.702279133662497,2,3,3,0.7,0.5,192,6144.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
368,19.702279133662497,2,3,3,0.7,0.5,224,6144.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
369,19.702279133662497,2,3,3,0.7,0.5,224,6144.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
370,18.9960845032479,2,3,3,0.7,0.5,224,5120.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
371,18.9960845032479,2,3,3,0.7,0.5,224,5120.0,4096.0,96.0,16.0,64.0,0,1,0,1,snappy
372,18.992254256334316,2,3,3,0.7,0.5,224,5120.0,4096.0,96.0,14.0,64.0,0,1,0,1,snappy
373,18.996660622075062,2,3,3,0.6,0.5,224,5120.0,4096.0,96.0,14.0,64.0,0,1,0,1,snappy
374,18.996660622075062,2,3,3,0.6,0.5,224,5120.0,4096.0,96.0,14.0,64.0,0,1,0,1,snappy
375,19.041962056558788,2,3,3,0.6,0.5,256,5120.0,4096.0,96.0,14.0,64.0,0,1,0,1,snappy
376,19.062669893860377,2,3,3,0.6,0.5,256,5120.0,3072.0,96.0,14.0,64.0,0,1,0,1,snappy
377,19.157307991937707,2,3,3,0.6,0.5,256,5120.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
378,19.166694575197557,2,2,3,0.6,0.5,256,5120.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
379,19.166694575197557,2,2,3,0.6,0.5,256,5120.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
380,19.862444025136764,2,2,3,0.6,0.5,256,6144.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
381,19.867545087847205,2,2,3,0.6,0.6,256,6144.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
382,26.042703571060382,1,2,3,0.6,0.6,256,6144.0,2048.0,96.0,14.0,64.0,0,1,0,1,snappy
383,26.03595939201412,1,2,3,0.6,0.6,256,6144.0,2048.0,96.0,14.0,64.0,0,0,0,1,snappy
384,26.030305291485025,1,2,3,0.6,0.7,256,6144.0,2048.0,96.0,14.0,64.0,0,0,0,1,snappy
385,26.03618723592947,1,2,3,0.6,0.7,256,6144.0,3072.0,96.0,14.0,64.0,0,0,0,1,snappy
386,26.03618723592947,1,2,3,0.6,0.8,256,6144.0,3072.0,96.0,14.0,64.0,0,0,0,1,snappy
387,26.03618723592947,1,2,3,0.6,0.8,256,6144.0,3072.0,96.0,14.0,64.0,0,0,0,1,snappy
388,26.03618723592947,1,2,3,0.6,0.8,256,6144.0,4096.0,96.0,14.0,64.0,0,0,0,1,snappy
389,26.041542277081735,1,2,3,0.6,0.8,256,6144.0,4096.0,96.0,14.0,64.0,0,0,1,1,snappy
390,26.041542277081735,1,2,3,0.7,0.8,256,6144.0,4096.0,96.0,14.0,64.0,0,0,1,1,snappy
391,26.05905587870645,1,3,3,0.7,0.8,256,6144.0,4096.0,96.0,14.0,64.0,0,0,1,1,snappy
392,26.045060411467922,1,3,3,0.7,0.8,256,6144.0,4096.0,96.0,12.0,64.0,0,0,1,1,snappy
393,26.045060411467922,1,3,3,0.7,0.8,256,6144.0,4096.0,96.0,12.0,64.0,0,0,1,1,snappy
394,26.01553822231449,1,3,3,0.7,0.8,256,6144.0,4096.0,96.0,12.0,64.0,0,0,1,0,snappy
395,26.01553822231449,1,3,3,0.7,0.8,256,6144.0,4096.0,96.0,12.0,64.0,0,0,1,0,snappy
396,25.97563950715362,1,3,3,0.7,0.8,256,5120.0,4096.0,96.0,12.0,64.0,0,0,1,0,snappy
397,25.989634974392146,1,3,3,0.7,0.8,256,5120.0,4096.0,96.0,14.0,64.0,0,0,1,0,snappy
398,25.989634974392146,1,3,3,0.6,0.8,256,5120.0,4096.0,96.0,14.0,64.0,0,0,1,0,snappy
399,25.989634974392146,1,3,3,0.6,0.8,256,5120.0,4096.0,96.0,14.0,64.0,0,0,1,0,snappy
400,25.989634974392146,1,3,3,0.6,0.8,256,5120.0,4096.0,96.0,14.0,64.0,0,0,1,0,snappy
401,17.552643264042754,3,3,3,0.5,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
402,17.589037851823797,3,3,3,0.5,0.6,192,5120.0,3072.0,80.0,14.0,64.0,1,1,1,1,snappy
403,17.589037851823797,3,3,3,0.5,0.6,192,5120.0,3072.0,96.0,14.0,64.0,1,1,1,1,snappy
404,17.4755045213297,3,3,3,0.5,0.6,192,5120.0,3072.0,96.0,14.0,56.0,1,1,1,1,snappy
405,17.500564739275333,3,3,3,0.5,0.6,192,5120.0,2048.0,96.0,14.0,56.0,1,1,1,1,snappy
406,17.500564739275333,3,3,3,0.5,0.6,192,5120.0,2048.0,96.0,14.0,56.0,1,1,1,1,snappy
407,17.496646556956108,3,3,3,0.5,0.6,192,5120.0,2048.0,96.0,14.0,56.0,1,0,1,1,snappy
408,17.454374534803875,3,3,3,0.5,0.6,192,5120.0,2048.0,96.0,16.0,56.0,1,0,1,1,snappy
409,17.457939401059022,3,3,3,0.5,0.6,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,1,snappy
410,17.50314287021718,3,3,4,0.5,0.6,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,1,snappy
411,17.50314287021718,3,3,4,0.5,0.6,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,1,snappy
412,17.50314287021718,3,3,4,0.5,0.5,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,1,snappy
413,17.50314287021718,3,3,4,0.5,0.5,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,1,snappy
414,17.495324483973793,3,3,4,0.5,0.5,192,5120.0,2048.0,112.0,16.0,56.0,1,0,1,0,snappy
415,17.60215836562712,3,3,4,0.5,0.5,160,5120.0,2048.0,112.0,16.0,56.0,1,0,1,0,snappy
416,17.598593499371972,3,3,4,0.5,0.5,160,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
417,17.70838437507292,3,3,4,0.5,0.5,128,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
418,17.70838437507292,3,3,4,0.5,0.5,128,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
419,17.70838437507292,3,3,4,0.5,0.5,128,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
420,17.70838437507292,3,3,4,0.5,0.5,128,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
421,17.578787925682548,3,3,3,0.5,0.5,128,5120.0,2048.0,96.0,16.0,56.0,1,0,1,0,snappy
422,17.578787925682548,3,3,3,0.5,0.5,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
423,17.578787925682548,3,3,3,0.5,0.5,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
424,17.608978152019997,3,3,3,0.4,0.5,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
425,17.608978152019997,3,3,3,0.4,0.5,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
426,17.608978152019997,3,3,3,0.4,0.6,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
427,19.1643312210941,2,3,3,0.4,0.6,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
428,19.14475223680678,2,3,3,0.3,0.6,128,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
429,19.17872493050968,2,3,3,0.3,0.6,160,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
430,19.177572152731905,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
431,19.177572152731905,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,56.0,1,0,1,0,snappy
432,19.12724275458376,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,64.0,1,0,1,0,snappy
433,19.12724275458376,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,64.0,1,0,1,0,snappy
434,19.12724275458376,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,64.0,1,0,1,0,snappy
435,19.12724275458376,2,3,4,0.3,0.6,160,5120.0,2048.0,80.0,16.0,64.0,1,0,1,0,snappy
436,19.800841808526222,2,3,4,0.3,0.6,160,6144.0,2048.0,80.0,16.0,64.0,1,0,1,0,snappy
437,19.800841808526222,2,3,4,0.3,0.6,160,6144.0,2048.0,80.0,16.0,64.0,1,1,1,0,snappy
438,19.800841808526222,2,3,4,0.3,0.6,160,6144.0,2048.0,80.0,16.0,64.0,1,1,1,0,snappy
439,19.800841808526222,2,3,4,0.3,0.6,160,6144.0,2048.0,80.0,16.0,64.0,1,1,1,0,snappy
440,20.554844492983957,2,3,4,0.3,0.6,160,7168.0,2048.0,80.0,16.0,64.0,1,1,1,0,snappy
441,20.6051738911321,2,3,4,0.3,0.6,160,7168.0,2048.0,80.0,16.0,56.0,1,1,1,0,snappy
442,20.6051738911321,2,3,4,0.4,0.6,160,7168.0,2048.0,80.0,16.0,56.0,1,1,1,0,snappy
443,20.6051738911321,2,3,4,0.4,0.6,160,7168.0,2048.0,96.0,16.0,56.0,1,1,1,0,snappy
444,20.6051738911321,2,3,4,0.4,0.6,160,7168.0,2048.0,96.0,16.0,56.0,1,1,1,0,lz4
445,20.6051738911321,2,3,4,0.4,0.6,160,7168.0,2048.0,96.0,16.0,56.0,1,1,1,0,lz4
446,20.592543489897526,2,3,4,0.4,0.6,160,7168.0,3072.0,96.0,16.0,56.0,1,1,1,0,lz4
447,20.592543489897526,2,3,4,0.4,0.6,160,7168.0,3072.0,80.0,16.0,56.0,1,1,1,0,lz4
448,20.592543489897526,2,3,4,0.4,0.6,160,7168.0,4096.0,80.0,16.0,56.0,1,1,1,0,lz4
449,20.592543489897526,2,3,4,0.4,0.6,160,8192.0,4096.0,80.0,16.0,56.0,1,1,1,0,lz4
450,20.592543489897526,2,3,4,0.4,0.6,160,8192.0,4096.0,80.0,16.0,56.0,1,1,1,0,lz4
451,17.548475825771146,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
452,17.498968399812334,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,16.0,72.0,1,1,1,1,snappy
453,17.362952191404275,3,3,3,0.6,0.6,192,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,snappy
454,17.372506782453655,3,3,3,0.7,0.6,192,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,snappy
455,17.37355076393514,3,3,3,0.7,0.6,192,6144.0,4096.0,80.0,16.0,72.0,1,1,1,1,snappy
456,17.373007195813443,3,3,3,0.7,0.6,192,6144.0,4096.0,80.0,16.0,72.0,1,0,1,1,snappy
457,17.33793788498024,3,3,2,0.7,0.6,192,6144.0,4096.0,80.0,16.0,72.0,1,0,1,1,snappy
458,17.3875445724029,3,3,2,0.7,0.6,192,6144.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
459,17.3875445724029,3,3,2,0.7,0.6,192,6144.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
460,17.510719193949047,3,3,2,0.7,0.6,192,7168.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
461,16.10782726772101,4,3,2,0.7,0.6,192,7168.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
